Inspection ID,Violation ID1,Violation ID2,Violation ID3,Violation ID4,Violation ID5,Violation ID6,Violation ID7,Violation ID8,Violation ID9,Violation ID10,Violation ID11,Violation ID11,Violation ID12,Violation ID13,Violation ID14,Violation ID15,Violation ID16,Violation ID17,Violation ID18
1151959,,,,,,,,,,,,,,,,,,,
1396068,,,,,,,,,,,,,,,,,,,
1396066,30,30,34,42,37,41,,,,,,,,,,,,,
1396065,33,33,34,36,37,38,30,,,,,,,,,,,,
1396063,,,,,,,,,,,,,,,,,,,
1399265,32,32,,,,,,,,,,,,,,,,,
1396062,,,,,,,,,,,,,,,,,,,
1396061,,,,,,,,,,,,,,,,,,,
1396060,35,35,36,37,35,,,,,,,,,,,,,,
1396059,33,33,34,36,38,40,44,30,,,,,,,,,,,
1396057,34,34,41,37,35,,,,,,,,,,,,,,
1396058,,,,,,,,,,,,,,,,,,,
1396054,34,34,33,40,38,,,,,,,,,,,,,,
1396055,30,30,,,,,,,,,,,,,,,,,
1092814,,,,,,,,,,,,,,,,,,,
1345839,35,35,35,34,33,33,38,38,,,,,,,,,,,
1383379,33,33,32,38,,,,,,,,,,,,,,,
1286371,35,35,38,,,,,,,,,,,,,,,,
1399263,18,18,32,,,,,,,,,,,,,,,,
1396049,,,,,,,,,,,,,,,,,,,
1228461,,,,,,,,,,,,,,,,,,,
1396051,36,36,40,,,,,,,,,,,,,,,,
1395906,42,42,,,,,,,,,,,,,,,,,
1396044,34,34,35,40,41,,,,,,,,,,,,,,
1396042,34,34,,,,,,,,,,,,,,,,,
1396041,38,38,,,,,,,,,,,,,,,,,
1395999,,,,,,,,,,,,,,,,,,,
1372382,30,30,,,,,,,,,,,,,,,,,
1115204,32,32,33,,,,,,,,,,,,,,,,
1396039,30,30,32,31,,,,,,,,,,,,,,,
1307292,18,18,,,,,,,,,,,,,,,,,
1396035,33,33,40,43,30,41,,,,,,,,,,,,,
1307291,,,,,,,,,,,,,,,,,,,
1324895,36,36,38,34,,,,,,,,,,,,,,,
1345838,38,38,40,,,,,,,,,,,,,,,,
1343606,34,34,32,35,,,,,,,,,,,,,,,
1383378,33,33,38,,,,,,,,,,,,,,,,
1393291,35,35,38,,,,,,,,,,,,,,,,
1391405,,,,,,,,,,,,,,,,,,,
1092813,35,35,42,32,,,,,,,,,,,,,,,
1396033,21,21,33,34,35,38,,,,,,,,,,,,,
1228460,,,,,,,,,,,,,,,,,,,
1396030,41,41,30,38,,,,,,,,,,,,,,,
1228459,,,,,,,,,,,,,,,,,,,
1396029,32,32,34,37,,,,,,,,,,,,,,,
1329698,,,,,,,,,,,,,,,,,,,
1107051,,,,,,,,,,,,,,,,,,,
1396028,,,,,,,,,,,,,,,,,,,
1396027,36,36,38,3,30,,,,,,,,,,,,,,
1393293,,,,,,,,,,,,,,,,,,,
1389334,33,33,34,,,,,,,,,,,,,,,,
1396025,,,,,,,,,,,,,,,,,,,
1345837,33,33,34,31,,,,,,,,,,,,,,,
1396022,38,38,30,34,33,36,41,,,,,,,,,,,,
1286368,10,10,11,12,16,18,31,30,32,33,,,,,,,,,
1396024,38,38,32,,,,,,,,,,,,,,,,
1383377,,,,,,,,,,,,,,,,,,,
1396004,33,33,,,,,,,,,,,,,,,,,
1372381,38,38,38,42,,,,,,,,,,,,,,,
1092812,43,43,34,,,,,,,,,,,,,,,,
1345836,,,,,,,,,,,,,,,,,,,
1396019,,,,,,,,,,,,,,,,,,,
1107050,35,35,41,,,,,,,,,,,,,,,,
1396018,35,35,,,,,,,,,,,,,,,,,
1395332,36,36,,,,,,,,,,,,,,,,,
1307290,,,,,,,,,,,,,,,,,,,
1396016,38,38,,,,,,,,,,,,,,,,,
1393290,21,21,30,34,35,32,,,,,,,,,,,,,
1228458,,,,,,,,,,,,,,,,,,,
1396015,3,3,32,31,35,33,36,41,,,,,,,,,,,
1396003,33,33,36,,,,,,,,,,,,,,,,
1391403,36,36,33,,,,,,,,,,,,,,,,
1383376,,,,,,,,,,,,,,,,,,,
1396014,,,,,,,,,,,,,,,,,,,
1396013,,,,,,,,,,,,,,,,,,,
1107049,,,,,,,,,,,,,,,,,,,
1396011,,,,,,,,,,,,,,,,,,,
1395986,34,34,32,37,,,,,,,,,,,,,,,
1372380,8,8,31,,,,,,,,,,,,,,,,
1396010,,,,,,,,,,,,,,,,,,,
1396012,32,32,,,,,,,,,,,,,,,,,
1324893,34,34,,,,,,,,,,,,,,,,,
1396009,,,,,,,,,,,,,,,,,,,
1396008,41,41,,,,,,,,,,,,,,,,,
1383375,38,38,33,34,42,,,,,,,,,,,,,,
1396006,26,26,14,,,,,,,,,,,,,,,,
1307289,,,,,,,,,,,,,,,,,,,
1393289,,,,,,,,,,,,,,,,,,,
1396005,19,19,34,35,32,42,38,,,,,,,,,,,,
1396002,29,29,35,31,32,34,,,,,,,,,,,,,
1110421,38,38,43,,,,,,,,,,,,,,,,
1396147,,,,,,,,,,,,,,,,,,,
1395975,,,,,,,,,,,,,,,,,,,
1307288,34,34,30,33,,,,,,,,,,,,,,,
1387336,40,40,34,34,,,,,,,,,,,,,,,
1343605,38,38,,,,,,,,,,,,,,,,,
1395998,33,33,35,38,,,,,,,,,,,,,,,
1345834,31,31,30,,,,,,,,,,,,,,,,
1395996,34,34,,,,,,,,,,,,,,,,,
1395976,42,42,,,,,,,,,,,,,,,,,
1107047,,,,,,,,,,,,,,,,,,,
1358238,41,41,,,,,,,,,,,,,,,,,
1395994,31,31,32,,,,,,,,,,,,,,,,
1396031,38,38,,,,,,,,,,,,,,,,,
1387335,19,19,32,,,,,,,,,,,,,,,,
1393288,21,21,12,28,30,34,35,38,32,41,,,,,,,,,
1395995,34,34,35,41,24,,,,,,,,,,,,,,
1286366,33,33,,,,,,,,,,,,,,,,,
1383374,37,37,38,41,,,,,,,,,,,,,,,
1372379,33,33,42,43,,,,,,,,,,,,,,,
1395987,,,,,,,,,,,,,,,,,,,
1286367,34,34,,,,,,,,,,,,,,,,,
1383373,38,38,34,32,41,,,,,,,,,,,,,,
1228456,,,,,,,,,,,,,,,,,,,
1395985,21,21,,,,,,,,,,,,,,,,,
1395983,35,35,38,40,42,,,,,,,,,,,,,,
1395984,32,32,33,34,38,70,,,,,,,,,,,,,
1395982,30,30,,,,,,,,,,,,,,,,,
1395980,36,36,30,,,,,,,,,,,,,,,,
1395979,34,34,35,38,,,,,,,,,,,,,,,
1389331,32,32,,,,,,,,,,,,,,,,,
1372378,,,,,,,,,,,,,,,,,,,
1395977,,,,,,,,,,,,,,,,,,,
1199316,30,30,31,32,34,38,42,,,,,,,,,,,,
1092810,42,42,33,32,,,,,,,,,,,,,,,
1329695,,,,,,,,,,,,,,,,,,,
1307287,,,,,,,,,,,,,,,,,,,
1383372,33,33,34,41,43,31,38,35,,,,,,,,,,,
1395974,21,21,32,33,34,35,43,,,,,,,,,,,,
1395972,24,24,32,33,36,35,,,,,,,,,,,,,
1151955,33,33,34,38,,,,,,,,,,,,,,,
1107046,,,,,,,,,,,,,,,,,,,
1395970,36,36,,,,,,,,,,,,,,,,,
1399261,40,40,35,,,,,,,,,,,,,,,,
1387333,21,21,30,33,38,40,,,,,,,,,,,,,
1395966,32,32,33,36,,,,,,,,,,,,,,,
1329694,32,32,33,34,35,38,,,,,,,,,,,,,
1372377,30,30,38,,,,,,,,,,,,,,,,
1395969,32,32,33,38,35,30,,,,,,,,,,,,,
1395968,,,,,,,,,,,,,,,,,,,
1228455,,,,,,,,,,,,,,,,,,,
1110420,32,32,33,34,35,36,38,43,,,,,,,,,,,
1395962,,,,,,,,,,,,,,,,,,,
1395967,18,18,24,32,33,34,35,36,38,41,43,,,,,,,,
1329693,,,,,,,,,,,,,,,,,,,
1395965,32,32,40,,,,,,,,,,,,,,,,
1395992,,,,,,,,,,,,,,,,,,,
1329692,,,,,,,,,,,,,,,,,,,
1345831,32,32,36,33,,,,,,,,,,,,,,,
1395964,29,29,37,40,,,,,,,,,,,,,,,
1399260,34,34,,,,,,,,,,,,,,,,,
1393286,31,31,32,35,,,,,,,,,,,,,,,
1395963,31,31,40,32,38,29,,,,,,,,,,,,,
1399259,38,38,32,35,,,,,,,,,,,,,,,
1236185,38,38,40,35,34,30,33,32,,,,,,,,,,,
1092809,34,34,35,,,,,,,,,,,,,,,,
1228454,,,,,,,,,,,,,,,,,,,
1387332,21,21,32,34,,,,,,,,,,,,,,,
1395955,35,35,,,,,,,,,,,,,,,,,
1395954,35,35,10,,,,,,,,,,,,,,,,
1372376,,,,,,,,,,,,,,,,,,,
1395953,,,,,,,,,,,,,,,,,,,
1395951,,,,,,,,,,,,,,,,,,,
1395952,3,3,11,21,30,34,37,41,42,,,,,,,,,,
1399258,,,,,,,,,,,,,,,,,,,
1286365,12,12,3,31,34,35,41,,,,,,,,,,,,
1236184,35,35,40,41,,,,,,,,,,,,,,,
1228453,,,,,,,,,,,,,,,,,,,
1393285,33,33,34,35,38,,,,,,,,,,,,,,
1345830,33,33,43,,,,,,,,,,,,,,,,
1324888,30,30,21,,,,,,,,,,,,,,,,
1329691,34,34,35,36,,,,,,,,,,,,,,,
1236183,,,,,,,,,,,,,,,,,,,
1372375,,,,,,,,,,,,,,,,,,,
1236182,,,,,,,,,,,,,,,,,,,
1391399,33,33,34,38,,,,,,,,,,,,,,,
1399257,34,34,41,,,,,,,,,,,,,,,,
1236181,,,,,,,,,,,,,,,,,,,
1236180,,,,,,,,,,,,,,,,,,,
1395943,34,34,,,,,,,,,,,,,,,,,
1228452,,,,,,,,,,,,,,,,,,,
1395939,34,34,38,33,32,70,,,,,,,,,,,,,
1395938,19,19,32,38,33,40,,,,,,,,,,,,,
1395945,34,34,35,32,31,,,,,,,,,,,,,,
1395940,19,19,30,32,,,,,,,,,,,,,,,
920445,3,3,,,,,,,,,,,,,,,,,
1395981,,,,,,,,,,,,,,,,,,,
1307285,33,33,,,,,,,,,,,,,,,,,
1395926,41,41,30,33,34,35,36,,,,,,,,,,,,
1393284,35,35,,,,,,,,,,,,,,,,,
1395934,30,30,,,,,,,,,,,,,,,,,
1395933,36,36,41,37,,,,,,,,,,,,,,,
1395932,35,35,33,,,,,,,,,,,,,,,,
1395931,33,33,38,,,,,,,,,,,,,,,,
1395930,35,35,,,,,,,,,,,,,,,,,
1399255,40,40,33,,,,,,,,,,,,,,,,
1199314,28,28,30,,,,,,,,,,,,,,,,
1399256,34,34,35,30,,,,,,,,,,,,,,,
1395928,,,,,,,,,,,,,,,,,,,
1372374,,,,,,,,,,,,,,,,,,,
1395929,11,11,33,38,40,21,41,,,,,,,,,,,,
1395927,32,32,36,,,,,,,,,,,,,,,,
1236178,35,35,36,,,,,,,,,,,,,,,,
1372373,,,,,,,,,,,,,,,,,,,
1286364,33,33,,,,,,,,,,,,,,,,,
1395925,33,33,,,,,,,,,,,,,,,,,
1228451,,,,,,,,,,,,,,,,,,,
1151951,38,38,,,,,,,,,,,,,,,,,
1372372,38,38,31,,,,,,,,,,,,,,,,
1345828,35,35,35,34,33,,,,,,,,,,,,,,
1395922,,,,,,,,,,,,,,,,,,,
1395921,19,19,34,36,35,,,,,,,,,,,,,,
1395923,32,32,34,,,,,,,,,,,,,,,,
1236179,33,33,,,,,,,,,,,,,,,,,
1395918,34,34,35,32,,,,,,,,,,,,,,,
1395920,35,35,33,32,,,,,,,,,,,,,,,
1395916,34,34,18,,,,,,,,,,,,,,,,
1395917,35,35,33,,,,,,,,,,,,,,,,
1324886,35,35,38,,,,,,,,,,,,,,,,
1395915,34,34,35,33,,,,,,,,,,,,,,,
1107045,33,33,32,,,,,,,,,,,,,,,,
1395914,36,36,38,,,,,,,,,,,,,,,,
1393283,,,,,,,,,,,,,,,,,,,
1395913,36,36,32,33,,,,,,,,,,,,,,,
1236177,33,33,34,,,,,,,,,,,,,,,,
1395910,,,,,,,,,,,,,,,,,,,
1395909,38,38,41,31,11,33,34,35,,,,,,,,,,,
1395911,,,,,,,,,,,,,,,,,,,
1345827,34,34,,,,,,,,,,,,,,,,,
1199313,30,30,,,,,,,,,,,,,,,,,
1395907,,,,,,,,,,,,,,,,,,,
1286363,41,41,,,,,,,,,,,,,,,,,
1399254,35,35,,,,,,,,,,,,,,,,,
1372371,38,38,40,,,,,,,,,,,,,,,,
920446,32,32,,,,,,,,,,,,,,,,,
1393282,,,,,,,,,,,,,,,,,,,
1372370,31,31,32,33,37,41,,,,,,,,,,,,,
1395902,,,,,,,,,,,,,,,,,,,
1395903,32,32,35,,,,,,,,,,,,,,,,
1307283,,,,,,,,,,,,,,,,,,,
1395897,34,34,35,36,40,30,38,29,,,,,,,,,,,
1236176,34,34,4,3,,,,,,,,,,,,,,,
1199312,3,3,16,,,,,,,,,,,,,,,,
1395898,,,,,,,,,,,,,,,,,,,
1228450,,,,,,,,,,,,,,,,,,,
1286362,9,9,12,16,18,21,33,36,,,,,,,,,,,
1399253,38,38,16,,,,,,,,,,,,,,,,
1395896,,,,,,,,,,,,,,,,,,,
1395895,36,36,40,,,,,,,,,,,,,,,,
1393281,,,,,,,,,,,,,,,,,,,
1395893,18,18,32,,,,,,,,,,,,,,,,
1151950,32,32,33,36,40,,,,,,,,,,,,,,
1395331,41,41,,,,,,,,,,,,,,,,,
1343604,18,18,32,33,34,38,,,,,,,,,,,,,
1395891,36,36,41,,,,,,,,,,,,,,,,
1345824,30,30,32,33,,,,,,,,,,,,,,,
1307282,,,,,,,,,,,,,,,,,,,
1199311,,,,,,,,,,,,,,,,,,,
1393280,,,,,,,,,,,,,,,,,,,
1324884,34,34,38,,,,,,,,,,,,,,,,
1107042,,,,,,,,,,,,,,,,,,,
1389328,34,34,35,38,40,,,,,,,,,,,,,,
1372369,32,32,,,,,,,,,,,,,,,,,
1307281,,,,,,,,,,,,,,,,,,,
1395886,,,,,,,,,,,,,,,,,,,
1399252,35,35,33,,,,,,,,,,,,,,,,
1395883,,,,,,,,,,,,,,,,,,,
1395881,,,,,,,,,,,,,,,,,,,
1395880,,,,,,,,,,,,,,,,,,,
1092805,37,37,,,,,,,,,,,,,,,,,
1395885,,,,,,,,,,,,,,,,,,,
1395879,,,,,,,,,,,,,,,,,,,
1395878,30,30,,,,,,,,,,,,,,,,,
1236175,,,,,,,,,,,,,,,,,,,
1395875,34,34,35,36,41,38,,,,,,,,,,,,,
1395876,32,32,,,,,,,,,,,,,,,,,
1395882,21,21,33,,,,,,,,,,,,,,,,
1324883,,,,,,,,,,,,,,,,,,,
1395872,,,,,,,,,,,,,,,,,,,
1395873,19,19,31,32,34,33,35,38,41,,,,,,,,,,
1329690,30,30,32,33,34,38,,,,,,,,,,,,,
1286361,33,33,34,35,43,,,,,,,,,,,,,,
1236174,38,38,40,,,,,,,,,,,,,,,,
1391397,34,34,36,33,,,,,,,,,,,,,,,
1395871,33,33,34,35,,,,,,,,,,,,,,,
1395877,,,,,,,,,,,,,,,,,,,
1345823,34,34,,,,,,,,,,,,,,,,,
1395870,38,38,34,35,41,11,,,,,,,,,,,,,
1393279,33,33,34,32,35,,,,,,,,,,,,,,
1395868,34,34,35,38,41,40,43,,,,,,,,,,,,
1391396,36,36,34,,,,,,,,,,,,,,,,
1395865,32,32,38,,,,,,,,,,,,,,,,
1395866,35,35,36,33,38,,,,,,,,,,,,,,
1199310,,,,,,,,,,,,,,,,,,,
1395862,34,34,,,,,,,,,,,,,,,,,
1345710,,,,,,,,,,,,,,,,,,,
1305503,,,,,,,,,,,,,,,,,,,
1395908,34,34,38,,,,,,,,,,,,,,,,
1399251,34,34,40,33,35,38,,,,,,,,,,,,,
1395864,34,34,35,38,,,,,,,,,,,,,,,
1395863,33,33,,,,,,,,,,,,,,,,,
1329689,33,33,34,36,38,,,,,,,,,,,,,,
1395861,31,31,32,34,35,36,41,42,29,,,,,,,,,,
1395860,30,30,,,,,,,,,,,,,,,,,
1395859,24,24,34,,,,,,,,,,,,,,,,
1395858,34,34,37,38,,,,,,,,,,,,,,,
1236173,33,33,38,,,,,,,,,,,,,,,,
1345822,40,40,32,32,,,,,,,,,,,,,,,
1286360,,,,,,,,,,,,,,,,,,,
1092804,,,,,,,,,,,,,,,,,,,
1393276,,,,,,,,,,,,,,,,,,,
1372367,,,,,,,,,,,,,,,,,,,
1307278,,,,,,,,,,,,,,,,,,,
1395853,,,,,,,,,,,,,,,,,,,
1395855,29,29,31,32,34,35,,,,,,,,,,,,,
1395830,33,33,35,,,,,,,,,,,,,,,,
1199309,,,,,,,,,,,,,,,,,,,
1345825,35,35,38,,,,,,,,,,,,,,,,
1399250,41,41,38,,,,,,,,,,,,,,,,
1092803,42,42,43,32,34,,,,,,,,,,,,,,
1395889,,,,,,,,,,,,,,,,,,,
1395851,,,,,,,,,,,,,,,,,,,
1393275,32,32,35,,,,,,,,,,,,,,,,
1092801,43,43,35,,,,,,,,,,,,,,,,
1395852,35,35,,,,,,,,,,,,,,,,,
1307277,,,,,,,,,,,,,,,,,,,
1395848,30,30,26,,,,,,,,,,,,,,,,
1395849,35,35,,,,,,,,,,,,,,,,,
1395850,38,38,35,,,,,,,,,,,,,,,,
1372366,32,32,,,,,,,,,,,,,,,,,
1286359,,,,,,,,,,,,,,,,,,,
1395847,18,18,19,21,32,37,35,,,,,,,,,,,,
1329688,,,,,,,,,,,,,,,,,,,
1372365,42,42,,,,,,,,,,,,,,,,,
1395846,31,31,33,34,35,36,40,41,,,,,,,,,,,
1307276,,,,,,,,,,,,,,,,,,,
1395845,38,38,16,,,,,,,,,,,,,,,,
1372364,,,,,,,,,,,,,,,,,,,
1395843,32,32,34,,,,,,,,,,,,,,,,
1372363,30,30,,,,,,,,,,,,,,,,,
1395842,,,,,,,,,,,,,,,,,,,
1399248,,,,,,,,,,,,,,,,,,,
1395838,16,16,,,,,,,,,,,,,,,,,
1395839,34,34,,,,,,,,,,,,,,,,,
1324881,34,34,,,,,,,,,,,,,,,,,
1395837,34,34,35,41,,,,,,,,,,,,,,,
1395836,,,,,,,,,,,,,,,,,,,
1395832,,,,,,,,,,,,,,,,,,,
1395834,41,41,38,35,34,33,,,,,,,,,,,,,
1395833,35,35,,,,,,,,,,,,,,,,,
1395828,38,38,33,34,,,,,,,,,,,,,,,
1395831,32,32,34,33,,,,,,,,,,,,,,,
1358237,,,,,,,,,,,,,,,,,,,
1092802,,,,,,,,,,,,,,,,,,,
1393274,31,31,33,,,,,,,,,,,,,,,,
1391393,38,38,41,,,,,,,,,,,,,,,,
1395829,,,,,,,,,,,,,,,,,,,
1236172,38,38,,,,,,,,,,,,,,,,,
1395827,30,30,,,,,,,,,,,,,,,,,
1395823,,,,,,,,,,,,,,,,,,,
1395826,33,33,34,11,36,38,,,,,,,,,,,,,
1345820,34,34,35,,,,,,,,,,,,,,,,
1395961,,,,,,,,,,,,,,,,,,,
1107041,,,,,,,,,,,,,,,,,,,
1324880,35,35,38,,,,,,,,,,,,,,,,
1151947,35,35,,,,,,,,,,,,,,,,,
1395818,16,16,,,,,,,,,,,,,,,,,
1395817,,,,,,,,,,,,,,,,,,,
1151945,,,,,,,,,,,,,,,,,,,
1395816,,,,,,,,,,,,,,,,,,,
1399245,31,31,18,33,34,36,38,40,,,,,,,,,,,
1236171,31,31,33,,,,,,,,,,,,,,,,
1199308,,,,,,,,,,,,,,,,,,,
1395813,38,38,,,,,,,,,,,,,,,,,
1395814,,,,,,,,,,,,,,,,,,,
1372362,41,41,31,,,,,,,,,,,,,,,,
1345819,41,41,,,,,,,,,,,,,,,,,
1395811,38,38,9,,,,,,,,,,,,,,,,
1199307,,,,,,,,,,,,,,,,,,,
1092800,,,,,,,,,,,,,,,,,,,
1228449,,,,,,,,,,,,,,,,,,,
1395809,,,,,,,,,,,,,,,,,,,
1286358,34,34,35,38,,,,,,,,,,,,,,,
1399244,34,34,35,,,,,,,,,,,,,,,,
1395810,18,18,32,,,,,,,,,,,,,,,,
1395808,35,35,32,,,,,,,,,,,,,,,,
1236170,34,34,40,,,,,,,,,,,,,,,,
1395807,11,11,21,37,41,,,,,,,,,,,,,,
1151944,32,32,36,40,,,,,,,,,,,,,,,
1329685,33,33,34,35,38,,,,,,,,,,,,,,
1236163,35,35,33,,,,,,,,,,,,,,,,
1395802,32,32,,,,,,,,,,,,,,,,,
1228448,,,,,,,,,,,,,,,,,,,
1345818,38,38,34,,,,,,,,,,,,,,,,
1395800,,,,,,,,,,,,,,,,,,,
1399243,31,31,34,33,,,,,,,,,,,,,,,
1395799,33,33,35,41,,,,,,,,,,,,,,,
1395797,,,,,,,,,,,,,,,,,,,
1395796,,,,,,,,,,,,,,,,,,,
1395794,,,,,,,,,,,,,,,,,,,
1389324,32,32,34,38,41,,,,,,,,,,,,,,
1395792,,,,,,,,,,,,,,,,,,,
1399239,34,34,,,,,,,,,,,,,,,,,
1395793,34,34,35,38,43,,,,,,,,,,,,,,
1345817,,,,,,,,,,,,,,,,,,,
1092799,33,33,30,,,,,,,,,,,,,,,,
1395788,,,,,,,,,,,,,,,,,,,
1395789,,,,,,,,,,,,,,,,,,,
1395791,,,,,,,,,,,,,,,,,,,
1395786,34,34,35,,,,,,,,,,,,,,,,
1395785,34,34,35,36,41,38,,,,,,,,,,,,,
1399242,,,,,,,,,,,,,,,,,,,
1395782,38,38,,,,,,,,,,,,,,,,,
1228447,,,,,,,,,,,,,,,,,,,
1395781,,,,,,,,,,,,,,,,,,,
1345816,,,,,,,,,,,,,,,,,,,
1395750,34,34,35,,,,,,,,,,,,,,,,
1307275,,,,,,,,,,,,,,,,,,,
1391388,41,41,33,36,,,,,,,,,,,,,,,
1395780,,,,,,,,,,,,,,,,,,,
1395778,37,37,,,,,,,,,,,,,,,,,
1395777,37,37,,,,,,,,,,,,,,,,,
1395779,35,35,32,34,,,,,,,,,,,,,,,
1395776,37,37,,,,,,,,,,,,,,,,,
1395775,38,38,32,33,34,,,,,,,,,,,,,,
1395774,,,,,,,,,,,,,,,,,,,
1395773,29,29,33,36,41,31,30,34,,,,,,,,,,,
1236169,33,33,35,38,,,,,,,,,,,,,,,
1399241,40,40,37,32,35,,,,,,,,,,,,,,
1345815,42,42,40,38,38,34,35,33,33,,,,,,,,,,
1389323,35,35,40,,,,,,,,,,,,,,,,
1395770,35,35,,,,,,,,,,,,,,,,,
1395769,35,35,37,,,,,,,,,,,,,,,,
1395749,,,,,,,,,,,,,,,,,,,
1395765,,,,,,,,,,,,,,,,,,,
1389322,,,,,,,,,,,,,,,,,,,
1399240,35,35,30,33,,,,,,,,,,,,,,,
1395766,40,40,31,30,,,,,,,,,,,,,,,
1395763,,,,,,,,,,,,,,,,,,,
1228445,,,,,,,,,,,,,,,,,,,
1345814,38,38,38,40,2,,,,,,,,,,,,,,
1324878,33,33,38,,,,,,,,,,,,,,,,
1286355,33,33,,,,,,,,,,,,,,,,,
1395760,34,34,35,,,,,,,,,,,,,,,,
1395759,,,,,,,,,,,,,,,,,,,
1395758,34,34,,,,,,,,,,,,,,,,,
1395757,31,31,34,38,,,,,,,,,,,,,,,
1395755,36,36,37,38,42,33,34,,,,,,,,,,,,
1092796,,,,,,,,,,,,,,,,,,,
1395752,,,,,,,,,,,,,,,,,,,
1395754,18,18,29,,,,,,,,,,,,,,,,
1395753,,,,,,,,,,,,,,,,,,,
1307274,32,32,,,,,,,,,,,,,,,,,
1395756,,,,,,,,,,,,,,,,,,,
1324877,,,,,,,,,,,,,,,,,,,
1395751,41,41,29,33,30,34,35,,,,,,,,,,,,
1395748,28,28,32,,,,,,,,,,,,,,,,
1236167,,,,,,,,,,,,,,,,,,,
1228444,,,,,,,,,,,,,,,,,,,
1395747,38,38,,,,,,,,,,,,,,,,,
1236166,,,,,,,,,,,,,,,,,,,
1395746,41,41,35,32,,,,,,,,,,,,,,,
1228443,,,,,,,,,,,,,,,,,,,
1236165,34,34,,,,,,,,,,,,,,,,,
1324876,34,34,35,,,,,,,,,,,,,,,,
1395745,,,,,,,,,,,,,,,,,,,
1307273,,,,,,,,,,,,,,,,,,,
1395744,,,,,,,,,,,,,,,,,,,
1395743,34,34,,,,,,,,,,,,,,,,,
1395742,32,32,33,41,24,38,35,36,,,,,,,,,,,
1296755,,,,,,,,,,,,,,,,,,,
1395740,32,32,33,36,41,,,,,,,,,,,,,,
1395741,36,36,41,,,,,,,,,,,,,,,,
1395737,34,34,41,42,,,,,,,,,,,,,,,
1343603,35,35,36,38,32,,,,,,,,,,,,,,
1228442,,,,,,,,,,,,,,,,,,,
1395738,35,35,33,,,,,,,,,,,,,,,,
1395736,34,34,,,,,,,,,,,,,,,,,
1395735,40,40,34,41,,,,,,,,,,,,,,,
1395733,8,8,11,12,16,18,33,32,34,35,36,,,,,,,,
1395731,,,,,,,,,,,,,,,,,,,
1307272,,,,,,,,,,,,,,,,,,,
1395732,37,37,41,,,,,,,,,,,,,,,,
1395730,33,33,34,34,35,36,38,,,,,,,,,,,,
1324875,34,34,,,,,,,,,,,,,,,,,
1395729,34,34,35,19,11,,,,,,,,,,,,,,
1228441,,,,,,,,,,,,,,,,,,,
1395728,41,41,32,34,43,,,,,,,,,,,,,,
1395726,24,24,35,38,38,,,,,,,,,,,,,,
1236164,,,,,,,,,,,,,,,,,,,
1395725,,,,,,,,,,,,,,,,,,,
1395727,21,21,34,,,,,,,,,,,,,,,,
1307271,,,,,,,,,,,,,,,,,,,
1391383,33,33,34,38,,,,,,,,,,,,,,,
1395723,41,41,19,34,35,,,,,,,,,,,,,,
1395722,34,34,38,41,,,,,,,,,,,,,,,
1395721,,,,,,,,,,,,,,,,,,,
1107039,,,,,,,,,,,,,,,,,,,
1395720,34,34,35,38,,,,,,,,,,,,,,,
1324874,33,33,32,34,36,38,41,,,,,,,,,,,,
1395719,34,34,38,35,41,43,,,,,,,,,,,,,
1151942,,,,,,,,,,,,,,,,,,,
1395717,41,41,43,33,34,30,,,,,,,,,,,,,
1395718,33,33,34,35,,,,,,,,,,,,,,,
1395890,,,,,,,,,,,,,,,,,,,
1372361,3,3,33,38,,,,,,,,,,,,,,,
1395716,32,32,33,,,,,,,,,,,,,,,,
1395715,,,,,,,,,,,,,,,,,,,
1092793,43,43,42,,,,,,,,,,,,,,,,
1395714,34,34,35,,,,,,,,,,,,,,,,
1286357,34,34,21,,,,,,,,,,,,,,,,
1395713,,,,,,,,,,,,,,,,,,,
1199306,,,,,,,,,,,,,,,,,,,
1107038,33,33,,,,,,,,,,,,,,,,,
1395712,,,,,,,,,,,,,,,,,,,
1345813,38,38,34,22,,,,,,,,,,,,,,,
1395711,,,,,,,,,,,,,,,,,,,
1391382,32,32,41,30,34,,,,,,,,,,,,,,
1375805,34,34,,,,,,,,,,,,,,,,,
1199305,33,33,34,,,,,,,,,,,,,,,,
1395710,,,,,,,,,,,,,,,,,,,
1107037,,,,,,,,,,,,,,,,,,,
1151941,35,35,36,,,,,,,,,,,,,,,,
1389320,38,38,,,,,,,,,,,,,,,,,
1092792,32,32,38,,,,,,,,,,,,,,,,
1395708,41,41,33,,,,,,,,,,,,,,,,
1395706,31,31,32,34,40,41,43,30,35,,,,,,,,,,
1395704,34,34,35,38,40,,,,,,,,,,,,,,
1395707,33,33,,,,,,,,,,,,,,,,,
1395703,33,33,34,35,18,30,,,,,,,,,,,,,
1092791,33,33,38,,,,,,,,,,,,,,,,
1236162,32,32,33,34,35,,,,,,,,,,,,,,
1345812,,,,,,,,,,,,,,,,,,,
1395701,34,34,41,,,,,,,,,,,,,,,,
1286356,41,41,43,,,,,,,,,,,,,,,,
1395699,35,35,38,33,,,,,,,,,,,,,,,
1151940,31,31,,,,,,,,,,,,,,,,,
1395691,37,37,,,,,,,,,,,,,,,,,
1395700,38,38,,,,,,,,,,,,,,,,,
1395698,34,34,38,41,,,,,,,,,,,,,,,
1329686,,,,,,,,,,,,,,,,,,,
1107036,32,32,34,35,33,,,,,,,,,,,,,,
